id,duration_s,dc_offset,peak_amplitude,rms,clipping_frac,reasons
00aec6b8-699c-4f0b-96dd-37c2348df5f4,4.04,-0.0002,1.0,0.1058,2e-05,
00aef58d-a0fd-4a0a-a444-9487e75e9ad7,5.64,-0.0,0.7589,0.08132,0.0,
00af3912-16a5-4874-9919-0073d89e4d73,8.84,0.0001,0.9957,0.15267,0.0,
00af46b1-420f-4d04-bfa5-19fa5529eb62,8.8,-0.0001,1.0,0.12692,1e-05,
00afadbb-c89e-46a8-8eae-9f068895fbbe,5.84,-0.0,0.9971,0.11981,0.0,
00b00922-d13c-44bc-b8c0-d3991ac2fc3b,8.64,-0.0004,0.8812,0.1027,0.0,
00b02a82-2aed-4ce0-89a0-829f687fd0b5,5.04,0.0001,0.9218,0.12106,0.0,
00b0c672-59ef-4498-807c-74ad3614ec9a,5.8,-0.0008,1.0,0.16993,2e-05,
00b1c79f-948d-43f7-92f3-1f905f4a54ec,2.88,-0.0002,0.9194,0.09537,0.0,
00b202ee-f8cf-44d6-834d-b8d32fe15c2a,7.12,-0.0001,0.745,0.12312,0.0,
00b2041d-5e09-4ee1-90a9-0c589b0b740a,3.04,-0.0003,0.6804,0.11022,0.0,
00b2b4d1-f7c4-4115-b917-56b22650dedb,4.04,-0.0005,1.0,0.14845,2e-05,
00b2b8c4-2ead-4bd5-9f43-294269bf4429,14.18,-0.0,0.8929,0.12676,0.0,
00b2c198-1e49-4583-a166-0bf1f40c52b9,15.38,-0.0001,0.8878,0.14005,0.0,
00b2fdd4-b587-4cab-98dd-5955d04718c2,3.75,-0.0001,0.9923,0.07416,0.0,
00b34176-f35b-4d2f-adb8-7ab8d539335b,9.08,-0.0002,0.8,0.12357,0.0,
00b39d42-813d-4284-80a4-af853afd097f,5.32,0.0002,0.9581,0.13421,0.0,
00b3e097-e277-4bb6-8d76-ce4e7e052c22,6.52,-0.0001,1.0,0.13991,2e-05,
00b3f65e-8589-4c08-9e5a-3f3cb456e37a,5.12,-0.0001,0.6029,0.08139,0.0,
00b42660-932a-42f0-ab3e-03f78127279f,5.32,-0.0006,0.9564,0.15666,0.0,
00b47472-1c8e-4cd9-b38e-cdb5439f7208,8.28,-0.0004,0.9924,0.12637,0.0,
00b48eec-0ee6-4b13-ad1d-93ea7116f20f,4.04,0.0,0.1869,0.03485,0.0,
00b4a3f4-2cb2-4da4-a476-0d3016b3a430,8.32,-0.0004,0.8429,0.15421,0.0,
00b4e3ae-9502-4c2b-b491-c6ff16145b12,4.0,-0.0001,0.9085,0.10876,0.0,
00b4e7c1-fe56-4818-9b1e-aca5a5d7fd00,6.24,-0.0006,0.8982,0.12809,0.0,
00b51f86-d422-4fe4-9b5d-a48a8ec6b357,5.08,-0.0001,0.8674,0.13309,0.0,
00b52ebd-c0d1-4264-8426-22a12fda5d7b,6.88,-0.0007,1.0,0.1431,1e-05,
00b530e8-227d-4fd7-8308-0ed3cfc96ccd,3.24,-0.0001,0.6807,0.1027,0.0,
00b552b7-0a76-4fa6-98a7-2368953a03bb,10.52,-0.0005,0.5192,0.06696,0.0,
00b5739f-50e7-4772-82a3-b9a5cb875424,9.04,-0.0001,0.9114,0.08934,0.0,
00b5b657-3c49-42a8-818c-f41d507f4d8c,5.68,-0.0003,1.0,0.17817,1e-05,
00b5c14a-d2ad-486f-a394-bebd279055ca,8.36,-0.0004,1.0,0.15585,1e-05,
00b5c560-b2f5-45ca-b059-758111a9210d,16.24,-0.0002,0.9763,0.09678,0.0,
00b69a81-1b48-4c49-b0e8-c55693c24c26,6.27,0.0001,1.0,0.09439,1e-05,
00b6c2d0-fd97-4467-98f6-da9b346d9256,5.68,-0.0,0.9953,0.16925,0.0,
00b6e54f-dcf3-4ef0-8f08-369e08d9f01e,15.05,-0.0,0.8583,0.13706,0.0,
00b71e37-7b44-407f-95aa-79eed83dab4a,12.16,-0.0002,0.9741,0.1543,0.0,
00b74912-e940-4edb-b75b-31fd4befebb1,6.88,-0.0003,1.0,0.11048,1e-05,
00b77b44-3a99-4b60-ac69-7e4118b235fd,9.24,-0.0006,0.9259,0.15922,0.0,
00b8406d-c368-429d-a550-6078d716f08b,10.84,-0.0007,1.0,0.17237,1e-05,
00b8675c-ec50-4490-b3bd-73e3d90acae7,5.84,-0.0001,1.0,0.10213,1e-05,
00b86e40-a848-4c7e-b97d-d8f939fda7ce,11.27,-0.0,0.8455,0.12959,0.0,
00b8a41e-d5c5-4258-8ca7-8c65dcb6905a,4.68,-0.0002,0.809,0.13492,0.0,
00b90208-ee08-4c25-97db-0ec113093b2e,5.52,-0.0002,0.821,0.10528,0.0,
00b9e617-12ce-4a8c-a745-436160dceb63,12.57,-0.0001,0.8717,0.14181,0.0,
00b9f538-831d-48c7-8e9b-483b43b7083a,4.24,-0.0005,0.722,0.09209,0.0,
00ba6ade-0bfc-4133-a7e9-48ca5e8fd864,11.42,0.0,0.9075,0.13702,0.0,
00ba75ef-a065-4aeb-9a1b-de7a6b3d78e7,4.52,-0.0001,0.7811,0.13324,0.0,
00bab0cd-cad0-4537-868f-d1da5b3a7b94,16.0,0.0,0.8582,0.13149,0.0,
00bac925-f977-47d5-8840-dbc15c520fc7,7.28,-0.0001,0.8937,0.12528,0.0,
00bafbcb-511c-4cba-8482-435c957bf035,8.24,-0.0002,1.0,0.127,2e-05,
00bb2569-2630-400c-a07e-6425d97594a0,7.0,-0.0004,0.7831,0.09414,0.0,
00bb3029-af1e-4c60-b36d-a1478d6ebcf0,9.8,-0.0001,0.697,0.08516,0.0,
00bb44fc-5ba9-41e8-b8fe-0c70dffda2e8,5.68,-0.0,0.7922,0.07125,0.0,
00bb7355-c6a8-4dc9-9d69-7466b5f908ed,8.16,-0.0,0.9777,0.09166,0.0,
00bb8a16-7446-4fc0-b774-a6529763bf58,12.56,-0.0,0.8434,0.10684,0.0,
00bba57f-dd21-4ff6-8576-09dea06546fd,1.8,-0.0002,0.7105,0.1191,0.0,
00bbc154-b84b-4f04-bf36-bf87071eabad,6.72,-0.0006,0.8717,0.12786,0.0,
00bc13c1-ae74-4fec-8f59-9b81f300bed3,6.12,-0.0002,1.0,0.13173,1e-05,
00bc17e4-c65d-413b-bdfe-200f45d7f88a,10.12,-0.0006,1.0,0.13757,2e-05,
00bc37ae-e09e-4d9f-84a4-8116f271542e,5.2,-0.0,0.9492,0.13273,0.0,
00bc3fff-33f6-4164-934a-394fec9b0bdd,9.28,-0.0013,0.9415,0.1317,0.0,
00bcd806-7142-4698-b39d-9f5882c4f633,7.48,-0.0003,0.9341,0.15083,0.0,
00bce99c-96d7-4b09-b6ab-ed409e98f965,2.92,-0.0001,0.8336,0.1024,0.0,
00bcfedd-1879-474e-90b4-e35f214e84cf,6.52,-0.0003,0.693,0.09627,0.0,
00bd5d02-1f39-4598-a06d-7bcdaf43a041,6.92,-0.0002,0.8016,0.10561,0.0,
00bdc599-a0e5-49bd-b533-bd3bf0536fdd,7.96,-0.0002,0.6481,0.1128,0.0,
00bdddc9-e8de-4231-ae49-43b9bb251248,6.8,0.0,0.689,0.14367,0.0,
00bdfbc8-7a11-4d33-a52c-6903b7517320,5.16,-0.001,1.0,0.17236,1e-05,
00be4440-d746-4c1f-980c-84f7a73078c5,4.61,-0.0001,0.9909,0.20941,0.0,
00beefdc-ed84-4089-933a-4752bd0a5ee4,4.56,-0.0003,0.6645,0.1168,0.0,
00bf0289-a547-4d5a-9b3e-216c8540f0bd,6.2,-0.0002,0.8042,0.14489,0.0,
00bf1e58-82a3-4ce2-9924-1f35e6ee6bd7,7.72,-0.0004,0.8894,0.13911,0.0,
00bf498a-74ba-44cd-9b1b-5b33e418b1bd,6.76,-0.0002,0.5848,0.08779,0.0,
00bf849d-26ad-46e3-8049-ffe5503dbb05,4.36,0.0,0.8037,0.12287,0.0,
00bf9ce1-7a0a-4815-8a2e-63b2161f9571,12.4,-0.0,0.7531,0.09604,0.0,
00bfcc35-f024-4e62-bcdb-03cd50e938f5,12.8,0.0,1.0,0.15553,0.0,
00c009f6-b722-4be2-b38b-d6b8769961d1,8.48,0.0,0.83,0.10922,0.0,
00c01ea3-db80-40b5-ba36-dc54d3e16ee8,4.48,-0.0003,0.8034,0.14897,0.0,
00c025bb-52a8-4396-8ee5-1f65f735dcf0,8.16,-0.0002,0.7633,0.10501,0.0,
00c02a65-f0c4-4f0e-97bd-af1afa6d561c,8.12,-0.0002,0.591,0.07637,0.0,
00c06535-c8e0-4272-9394-a069fd2a575f,7.24,-0.0004,0.7819,0.09265,0.0,
00c0775a-5bf6-4689-9a2f-5466ba98ba85,11.92,-0.0003,0.6617,0.08055,0.0,
00c0c5ce-1b18-4900-a5a5-2537e39a0406,5.72,-0.0004,0.9964,0.15414,0.0,
00c1356e-a73c-4e97-be3b-058154c96b72,2.88,-0.0002,1.0,0.11558,2e-05,
00c1635a-529b-4611-b1e5-912255db9ea8,4.44,-0.0001,0.7615,0.10875,0.0,
00c184ab-0ac1-494a-baf7-daa3e9980502,7.76,-0.0004,0.8707,0.13519,0.0,
00c1af19-f286-4c4c-9e26-85a60ee4cc03,10.2,0.0,0.9534,0.11608,0.0,
00c22272-a561-4461-af5c-c5fdd8d12165,7.32,-0.0005,1.0,0.15473,2e-05,
00c27b06-fab9-4d73-803c-bb8f39d70cbb,10.24,-0.0002,0.7592,0.09939,0.0,
00c2858c-a697-460f-ac0e-9c588a90c557,12.86,-0.0,0.8723,0.12903,0.0,
00c31ec8-21fd-49ae-b9a4-cb67c35abdb1,5.08,-0.0001,0.8257,0.11658,0.0,
00c31f09-7f06-41ed-a366-95603cc84517,6.44,0.0002,0.9413,0.14084,0.0,
00c3206b-b3a5-4418-9d39-a9aa959b6be7,5.52,0.0001,0.8199,0.08232,0.0,
00c3327b-36dc-4863-92f2-03266aa6c184,15.08,0.0001,0.9504,0.14017,0.0,
00c377a8-e475-463c-a4e7-d907f7a04e21,10.44,-0.0001,0.8939,0.10333,0.0,
00c3945e-aa5d-480b-9bd0-52d66bb70048,13.96,-0.0001,0.9965,0.14201,0.0,
00c3b960-e918-4476-92c8-c49ea33c623b,2.47,-0.0001,1.0,0.16217,5e-05,
00c3b9a7-fd9d-4d32-90ac-046d480c3743,7.88,-0.0004,0.8399,0.12579,0.0,
00c3bb4e-5e58-4b87-abbe-f34da14bddf3,6.0,-0.0002,0.9915,0.10946,0.0,
00c41abf-5308-417d-94ab-21c147a60181,8.64,-0.0001,0.9518,0.13531,0.0,
00c4ee05-fe17-4710-81c8-f53e24723c0c,10.84,-0.0002,1.0,0.12388,1e-05,
00c50267-b89d-40f9-9fee-b4a515c739a4,9.4,-0.0,1.0,0.12362,1e-05,
00c5b44d-8cd2-4cb3-bae5-431a2dc039e4,3.08,0.0001,0.9452,0.14971,0.0,
00c5c862-2243-43b4-ad9f-7397b7815a98,8.44,-0.0003,0.5203,0.0718,0.0,
00c65625-8683-4d90-8854-869705193f46,7.76,-0.0,0.6542,0.06534,0.0,
00c680a3-e6fd-400a-a915-488773122ab5,22.16,0.0001,0.9762,0.11796,0.0,
00c69e14-23dc-4de6-8017-096ac8c2be29,2.92,-0.0,0.4756,0.06447,0.0,
00c7b457-9c7c-402c-98b4-49ef37287849,10.88,-0.0001,0.847,0.10614,0.0,
00c7ca0d-18eb-45d0-ac2c-0fa351bd6ecd,5.74,0.0012,1.0,0.1402,1e-05,
00c7d8e0-c73b-420d-85b3-ab9c06cc0cfa,7.12,-0.0006,0.6052,0.0827,0.0,
00c80bdc-50e5-44ce-8e59-6e611a604d44,3.24,-0.0004,0.8674,0.11944,0.0,
00c83b68-223d-443b-85e1-357633c526c1,3.36,-0.0005,0.614,0.09279,0.0,
00c85b74-cb38-4222-b043-8a525eb0a0e9,0.83,-0.0,1.0,0.11099,8e-05,duration_outlier
00c8697e-4848-4241-8acd-91765609238f,4.64,-0.0,0.7314,0.13047,0.0,
00c87dda-f30a-4e24-bfc3-d67b2f469ffb,5.32,-0.0002,0.8476,0.09954,0.0,
00c8c640-2b97-4173-8ad7-e2f0aeb5afbb,8.44,-0.0002,0.8717,0.1121,0.0,
00c8f29a-2b11-463f-b5c8-e41273158b05,9.6,-0.0002,0.971,0.11447,0.0,
00c9660a-6271-448f-8c88-dbda6dfddac8,7.28,-0.0003,0.8434,0.13105,0.0,
00c972a3-cf56-41d9-8435-f09899c446eb,6.8,-0.0001,1.0,0.11206,1e-05,
00c9eb82-5ebb-43dc-b1e4-094b28799b52,5.72,-0.0004,0.9811,0.11037,0.0,
00caa3ed-d229-43b0-a8c6-8350b6849751,7.24,-0.0003,1.0,0.13304,1e-05,
00cad21f-7859-472d-a46d-e39ab4534b2d,3.6,-0.0,0.4751,0.07597,0.0,
00cae43d-df86-4a39-acd4-12ddac00c37a,9.12,-0.0003,1.0,0.12966,1e-05,
00cafab4-a6a7-461a-9ff7-a95270b04672,12.34,-0.0,0.8473,0.13469,0.0,
00cb0051-5a93-410f-a5cb-7e4c54c7d195,6.2,-0.0003,0.9778,0.09995,0.0,
00cb7755-bd4e-495b-9906-38d300e602dd,4.64,0.0,0.9105,0.20154,0.0,
00cb9f0c-3d03-4c6f-a700-f665f7d072fb,6.76,-0.0003,1.0,0.13473,1e-05,
00cba5ea-ca43-4507-9bac-196bf5a388e1,8.6,-0.0001,0.9693,0.11134,0.0,
00cbb680-b951-43e6-84ce-0b14e5f3729f,12.16,-0.0002,0.9989,0.10853,0.0,
00cc0d7d-180f-433a-baf9-3667e2f1ed4e,6.4,-0.0002,0.6586,0.08198,0.0,
00cc58ef-f037-4328-8bdc-7292ed8f95f7,13.04,0.0002,0.8087,0.11961,0.0,
00cc7c1f-984f-4a71-b180-994f3814fb0d,8.0,-0.0,0.7581,0.09283,0.0,
00ccb1a7-f304-456c-83d0-0d1d8abc5e57,1.71,0.0001,1.0,0.12453,4e-05,
00ccc4f9-67ba-4d3c-99b9-ae099203b4d5,7.36,-0.0002,0.9558,0.12504,0.0,
00cce681-d859-4842-94a6-81397693d70c,3.32,-0.0001,0.8553,0.10699,0.0,
00cd00b4-8f0d-46b3-8a66-f9793467943f,5.48,-0.0002,0.9996,0.12643,1e-05,
00cdd404-b7bd-49b6-a916-4d3409770365,12.07,0.0,0.8553,0.14458,0.0,
00ce325e-e069-492e-ab93-70ebe66ced22,5.6,-0.0005,0.9696,0.1115,0.0,
00ce3502-fc87-4aa4-99c3-10c5097d4e9d,9.56,-0.0002,0.5811,0.08085,0.0,
00ce4677-ae1d-4f84-bfc3-d064899ac184,9.69,-0.0,0.6709,0.14835,0.0,
00cee06b-18a1-41f4-a376-b5a204d154a7,3.35,-0.0,0.4052,0.04848,0.0,
00cee8ef-c923-4fa5-afc1-69f1c968da4d,10.2,-0.0002,0.6048,0.07761,0.0,
00cf4045-b4ea-4ba6-b0d4-af7be8188b5f,4.92,-0.0001,0.7905,0.09317,0.0,
00cf781b-f7c3-4143-9e81-0687f6ab3e39,7.12,-0.0001,0.8179,0.10031,0.0,
00cfa8f6-accd-4be0-87d3-ad31d2486183,3.32,-0.0001,0.8239,0.12346,0.0,
00cfb9de-1f01-4a83-b83f-eb12e5333a93,7.45,-0.0004,1.0,0.11875,1e-05,
00d00c21-3bbb-4943-9453-abf3b6fd39ca,3.16,-0.0,0.8007,0.14247,0.0,
00d051b8-632d-415c-b3ca-3581e5b9941e,3.36,-0.0,0.6254,0.06148,0.0,
00d09b66-e06c-47fd-88a5-e7ee124573bd,3.12,-0.0004,0.7401,0.14164,0.0,
00d0b905-edf6-4a5e-b66d-c50b4ad44461,7.84,0.0,0.6536,0.07344,0.0,
00d0d5bf-647b-498d-bb85-38d7c454d797,9.28,-0.0001,0.5027,0.06804,0.0,
00d11f8b-f17f-4ae5-804d-4b4d18939b3b,9.16,-0.0004,0.7091,0.07068,0.0,
00d19050-8b80-4772-bcdd-f1f1eed247e3,10.12,-0.0002,0.6588,0.07901,0.0,
00d1eec1-b56c-4627-b2cf-2eb9de0b11ae,12.28,0.0,0.9203,0.13138,0.0,
00d29e43-098c-46d4-bfef-85a6bb037751,9.9,-0.0002,1.0,0.14072,1e-05,
00d2a1fa-77b6-43d9-9b25-5634cae9d007,5.56,-0.0006,0.6611,0.11887,0.0,
00d2ad33-f5f3-4bb3-87a0-8cb0249fc5a8,14.97,-0.0,0.8442,0.11592,0.0,
00d2c836-90e1-41be-bcb0-80d528a50d7a,11.2,-0.0003,0.8445,0.09244,0.0,
00d2f42c-2b62-4fa7-a73b-2b79e4eebb1c,11.6,-0.0003,0.7166,0.10234,0.0,
00d32a16-e25b-4df1-a33f-153bb9691420,6.08,-0.0003,0.9185,0.16878,0.0,
00d35dc0-2192-4dc9-ab26-a2b8e032033d,5.32,-0.0002,0.9708,0.11023,0.0,
00d38620-225c-486a-8dba-0f28875719b9,4.84,-0.0001,0.5861,0.07624,0.0,
00d38fd1-8ed1-4302-b3e5-5e79e3358c7a,12.24,-0.001,0.658,0.09023,0.0,
00d3b2c5-4c92-44fc-92ba-de90e169c16f,8.56,-0.0001,0.669,0.10406,0.0,
00d3c095-0018-4391-bd2d-6e42b8bb3c37,5.96,-0.0,0.9619,0.11444,0.0,
00d3dd6a-36df-4dda-90be-ca25b28a0a05,6.88,0.0001,0.9047,0.14315,0.0,
00d45651-4d85-4154-bef5-1734fd37559d,7.68,-0.0003,1.0,0.1612,1e-05,
00d46271-5a90-43f2-a432-45991a95a349,7.76,-0.0002,1.0,0.11838,1e-05,
00d47f98-0993-4073-95fc-924cc7450543,3.4,-0.0003,0.6075,0.09839,0.0,
00d50646-d2c2-4ebd-b3b2-dd5f0d46b04e,3.48,-0.0001,0.8107,0.10835,0.0,
00d52ad9-bd08-458e-a559-0bcd5ed5042b,13.07,-0.0,0.846,0.12988,0.0,
00d537ca-4c2e-456d-8151-7ebae45ffa08,11.68,-0.0001,0.8874,0.09921,0.0,
00d56e62-d079-4ed1-bb25-e9a1c565893e,13.56,0.0001,0.6618,0.07328,0.0,
00d5a942-01c2-4a02-a3ca-4b38f514bebe,1.64,0.0001,0.8883,0.14508,0.0,
00d5ee5b-06e2-40c8-baeb-20a6af920084,7.12,-0.0002,1.0,0.14132,1e-05,
00d5fac8-a95b-4f45-9f99-b96ca1a2c87e,5.44,-0.0,1.0,0.17063,2e-05,
00d613da-4f84-46a8-b586-fac40219b5ea,13.16,-0.0003,0.7069,0.09452,0.0,
00d61b8c-85df-4e89-891a-27d361a31f66,8.2,-0.0001,0.6868,0.087,0.0,
00d62855-0d09-417c-b7af-2ee3ebaa124a,6.96,-0.0001,0.919,0.14763,0.0,
00d6578c-fb63-4c0a-9142-c08e080f4fa0,10.52,-0.0,0.7944,0.09786,0.0,
00d65fe6-8fea-477b-a4d6-e730004926b0,11.33,0.0,0.8535,0.14236,0.0,
00d6c189-08e4-421f-9839-d0619d0864af,3.52,-0.0004,0.6884,0.13125,0.0,
00d6fd7c-538c-4fa3-aba5-13619693a513,9.76,-0.0004,0.7529,0.08682,0.0,
00d70596-cb1e-4a03-b805-4d8dba861434,3.56,-0.0,0.8862,0.11674,0.0,
00d709d7-6aba-4bfd-9748-38e86bcb7256,5.56,-0.0,0.8412,0.12813,0.0,
00d719d7-661a-4836-8c28-64d28c560398,6.96,-0.0001,0.8255,0.09938,0.0,
00d75c51-038b-4528-82dc-f7473d103329,7.0,-0.0003,0.9174,0.11663,0.0,
00d7be30-f8ce-4df1-ba44-1dfee1592834,7.84,-0.0005,0.9087,0.13679,0.0,
00d7c7bd-c56e-441a-a40b-258e5e38f6d3,5.84,0.0007,0.8022,0.09521,0.0,
00d7d5fe-4faf-447f-80cc-c51a5ca20d9a,14.32,-0.0,0.8575,0.11125,0.0,
00d9200f-dfc0-41f4-82b9-fb70bf66b30a,9.68,-0.0001,0.7085,0.09332,0.0,
00d95a2d-6d9e-4f99-b50d-8a5d5649eed0,6.28,0.0001,0.9927,0.11451,0.0,
00d963db-39b6-4b53-8b60-8d68cc1fc4ad,15.42,-0.0,0.8423,0.13844,0.0,
00d98597-099e-4738-9981-23ead45b4a3b,6.76,-0.0003,0.936,0.08207,0.0,
00d98b5d-33c1-408e-aa6d-f4f83cc0061f,13.2,-0.0,0.8452,0.139,0.0,
00d9c696-3565-4104-ae5b-2df7ae28352b,4.4,-0.0003,0.7001,0.09898,0.0,
00d9c882-cd80-4ae6-87f2-2df6ee339c72,5.96,-0.0001,0.6538,0.09775,0.0,
00d9faf7-1fdf-4b52-bb37-0007a5761c31,10.68,-0.0004,0.9995,0.13688,1e-05,
00da18c3-bbe4-4532-a264-9e1e7f665d6b,9.96,-0.0005,0.9955,0.17421,0.0,
00da2723-7593-49bd-8560-a557a54403ab,6.88,0.0001,1.0,0.14757,1e-05,
00da3120-f82a-4324-8ff1-14aec3fddbe4,7.08,-0.0004,0.9862,0.14409,0.0,
00da91ae-92c2-4439-b85c-593b897c64ce,3.76,-0.0003,0.9789,0.12286,0.0,
00daffcc-e253-41bf-8ffe-dd1d2c162291,8.24,-0.0003,0.8982,0.13759,0.0,
00db07c4-0fff-43ea-8330-ed8b931ace9f,4.72,-0.0002,0.9733,0.12274,0.0,
00db4389-ce4c-4466-852f-499fd9a658b3,4.08,-0.0003,0.7795,0.11215,0.0,
00db658d-8692-4ed6-a80a-e42d585e8670,6.76,-0.0002,0.966,0.13446,0.0,
00dbabed-1f87-4dde-beda-2cdba3c338ed,2.68,-0.0,0.699,0.0848,0.0,
00dbdece-1634-4e19-8d0f-f830e435b06b,10.84,0.0001,1.0,0.16456,1e-05,
00dbf83a-e0da-4ee1-87d7-693a9374e666,11.2,-0.0004,0.9411,0.13462,0.0,
00dbf8bf-b574-442c-991a-9bb2186accc3,8.92,-0.0001,0.9362,0.10778,0.0,
00dc0735-d807-4cee-9158-3ed7281454d2,11.15,0.0,0.7347,0.1472,0.0,
00dc2c69-6cd3-4df6-bf83-8e2c2f377a88,5.56,-0.0004,0.8387,0.12622,0.0,
00dc3f07-499a-48f7-b241-5dab4bd5af79,3.23,-0.0,0.5942,0.14316,0.0,
00dcb7a6-3640-4eda-a382-6a7c5f1706cd,9.16,-0.0002,0.8426,0.10895,0.0,
00dd3977-32d7-439e-8e98-a448dce946f9,5.84,-0.0004,0.849,0.12112,0.0,
00dd3bfb-89a5-4b96-b399-f701a9f0f470,5.36,-0.0002,1.0,0.12215,1e-05,
00dd4209-0f93-4d48-8100-8c0f46ec1481,8.52,-0.0002,0.7146,0.10337,0.0,
00dd6c2d-b894-4203-9577-e7d33338b59a,6.64,-0.0022,0.8781,0.13097,0.0,
00dda73e-49ee-4ba4-8fb1-6781caf076ff,10.24,-0.0001,0.5084,0.0654,0.0,
00de8625-7a43-4a4a-ae4d-4ff51f8cd997,13.56,-0.0002,0.4328,0.0733,0.0,
00df0a51-7e38-4be4-a828-85e633bcd5a6,10.24,-0.0004,0.7783,0.12089,0.0,
00df117e-fab5-4bf3-a8f6-c426b99c774e,3.24,-0.0001,0.9857,0.12673,0.0,
00df2520-9acb-4ae9-b20f-7ca49e613b5c,4.12,-0.0005,0.5509,0.09055,0.0,
00dfc893-42c8-48ea-b98a-0f782e031fae,3.4,0.0,0.5847,0.09135,0.0,
00e11586-d4f5-46f2-9b74-7ac62738dcbc,8.68,-0.0001,0.884,0.12616,0.0,
00e142a3-15e3-4829-8b62-9aa3bd13461f,11.71,0.0,0.8451,0.14304,0.0,
00e1462a-f1f7-4799-a6c6-ed40770738cb,6.32,0.0,1.0,0.12652,1e-05,
00e1509b-c473-4058-b6ff-61b825b9fc4a,9.0,-0.0002,1.0,0.14336,1e-05,
00e16761-1c48-4f90-b4e1-22a57c3c0ad2,5.89,0.0004,1.0,0.15438,1e-05,
00e2dd1a-92df-4bb1-b5d6-74fbf68b8263,8.44,-0.0002,0.9577,0.16041,0.0,
00e32cd9-8fee-438c-8de0-82f18935336b,8.08,0.0002,0.8273,0.11762,0.0,
00e3465b-b5e3-4248-acb8-86c66be28b3f,11.2,0.0,0.8701,0.09484,0.0,
00e3468b-1e3b-410a-a10c-432a5939e3f1,10.0,-0.0003,1.0,0.15282,2e-05,
00e3cec0-7beb-484a-92aa-871755ef5cc2,12.89,-0.0002,0.8652,0.1402,0.0,
00e412cd-f12d-42ba-a6a2-9d8ae8fbccfa,6.4,-0.0001,0.7714,0.09737,0.0,
00e460c6-4ec7-472f-8882-fe564b72fc22,8.56,-0.0002,0.5276,0.06756,0.0,
00e47797-38aa-44c7-af6c-2d45bf10791c,7.84,-0.0003,0.6984,0.10299,0.0,
00e4c910-ecf7-4d4c-9cb3-315f666a5fca,12.7,-0.0,0.8604,0.13424,0.0,
00e54da7-be22-48dc-ac62-7d9df6644946,3.4,-0.0,0.3101,0.03234,0.0,
00e5e935-a0b3-4b5e-9ec9-1dc41b3dd079,4.44,-0.0,0.7895,0.10049,0.0,
00e6f443-20e6-49f7-a95d-aeb85b96364b,9.12,-0.0001,0.7759,0.1283,0.0,
00e720c6-caea-454b-a909-db1c62518487,7.68,-0.0003,0.5272,0.07176,0.0,
00e75c19-57f7-4d96-aaab-109990f4c00d,6.24,0.0,1.0,0.12535,1e-05,
00e76801-f965-4b93-b2e7-527ae1b27c45,16.0,0.0,0.8427,0.14872,0.0,
00e795b1-defe-41e5-92cd-274d7569b24c,11.79,-0.0,0.8418,0.13968,0.0,
00e79ecb-7a1c-4c94-b840-612cbfd5f67c,3.96,-0.0,0.7148,0.09472,0.0,
00e7bad7-9759-4d97-8d94-09f597965bca,13.04,-0.0,0.8714,0.09198,0.0,
00e7d852-13ba-4c51-b5ea-c28db4390111,9.2,-0.0001,1.0,0.12478,3e-05,
00e7d944-35d9-4ffc-b5f5-c26ae879f120,6.44,-0.0,0.9585,0.08495,0.0,
00e8bd8c-f17a-41b4-a283-b1e874b94caa,3.72,-0.0001,0.9893,0.13927,0.0,
00e8c3c0-93f4-400d-957d-8fd2ee7d0abe,15.2,-0.0003,0.4975,0.06078,0.0,
00e92bd2-ed60-40b3-8b4e-79d9dff60d1f,10.24,-0.0008,0.919,0.1137,0.0,
00e979d1-ee0e-41c7-8ab4-008145e3ca01,8.2,-0.0001,1.0,0.12455,1e-05,
00e996ee-6b28-4858-91d2-1884f9200047,9.76,-0.0002,0.7714,0.11308,0.0,
00e999bb-8708-4c19-bde3-0994f72b9258,9.64,-0.0002,0.5346,0.08877,0.0,
00e9d619-40bd-4ced-a9a4-3e574f9f088f,6.28,-0.0002,1.0,0.14529,1e-05,
00e9f97e-1953-4c08-a1a8-f5f54f8ef113,4.42,-0.0,0.24,0.03862,0.0,
00e9fe4a-897d-4106-881b-731b921915ef,7.28,0.0001,0.8717,0.14619,0.0,
00ea26d4-28ec-45a2-9884-6c92b9240b35,5.84,-0.0002,0.8929,0.10901,0.0,
00ea71e5-eba5-4a64-a2c6-4cfafdbd557e,5.84,-0.0001,0.9519,0.12846,0.0,
00ea7bb1-267f-451a-ba50-0219197ce6db,7.08,-0.0003,1.0,0.13886,1e-05,
00eaa078-f656-4348-9e48-3fd8ca6ae860,3.96,-0.0004,0.7908,0.10341,0.0,
00ead498-0945-49b7-bd2c-191e79cbe355,3.07,-0.0001,0.2727,0.04476,0.0,
00eaef7b-670e-422e-b2bd-62c4daa707a5,6.04,-0.0004,0.4983,0.06564,0.0,
00eb0162-f6ab-4b73-a7eb-f5d1ef03dc8f,3.0,-0.0001,0.9861,0.10126,0.0,
00eb2f33-80ee-4eec-8dca-069dc7a2d2a5,5.48,-0.0001,0.9278,0.11981,0.0,
00eb4166-dae6-41b8-b909-299080b0ff7e,11.2,-0.0002,1.0,0.19211,2e-05,
00eb70c3-eeb3-4b03-baa3-9481903a5547,10.4,0.0,1.0,0.15344,7e-05,
00eb7acf-5f59-46e0-9955-64c3de100cec,4.4,-0.0009,0.8021,0.16382,0.0,
